Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
PTEN	6	0.8732	0.87233	0.999995	654	0	0.013006	0.49896	0.49651	0.949555	429	0	0.013006	0.949555	enriched	0.013006	0.49896	not_significant
NonTargeting_112	1	0.87328	0.87399	0.999995	655	0	0.091611	0.12672	0.12738	0.949555	102	0	0.091611	0.949555	enriched	0.091611	0.12672	not_significant
KCNJ7	6	0.87357	0.87273	0.999995	656	0	0.007852	0.59201	0.59041	0.949555	538	0	0.007852	0.949555	enriched	0.007852	0.59201	not_significant
HTR2A	6	0.87394	0.87314	0.999995	657	0	-0.0041875	0.57201	0.57005	0.949555	513	0	-0.0041875	0.949555	enriched	-0.0041875	0.57201	not_significant
NonTargeting_55	1	0.875	0.87568	0.999995	658	0	0.086286	0.125	0.12565	0.949555	101	0	0.086286	0.949555	enriched	0.086286	0.125	not_significant
TAS2R1	6	0.87577	0.87502	0.999995	659	0	0.022567	0.4506	0.44828	0.949555	385	0	0.022567	0.949555	enriched	0.022567	0.4506	not_significant
SLC6A4	6	0.87613	0.87539	0.999995	660	0	0.062999	0.038217	0.069532	0.949555	21	2	0.062999	0.949555	enriched	0.062999	0.038217	not_significant
SLC6A20	6	0.8765	0.87574	0.999995	661	0	-0.0044915	0.94253	0.94212	0.999995	787	0	-0.0044915	0.999995	enriched	-0.0044915	0.94253	not_significant
SLC22A8	6	0.87722	0.87659	0.999995	662	0	0.054778	0.70396	0.70286	0.949555	650	0	0.054778	0.949555	enriched	0.054778	0.70396	not_significant
NonTargeting_156	1	0.87776	0.8784	0.999995	663	0	0.11185	0.12224	0.12283	0.949555	100	0	0.11185	0.949555	enriched	0.11185	0.12224	not_significant
NonTargeting_102	1	0.87879	0.87953	0.999995	664	0	0.096286	0.12121	0.12177	0.949555	99	0	0.096286	0.949555	enriched	0.096286	0.12121	not_significant
SLC22A2	6	0.87972	0.87913	0.999995	665	0	0.020987	0.90657	0.90703	0.999995	774	0	0.020987	0.999995	enriched	0.020987	0.90657	not_significant
TAS2R25	6	0.88043	0.87976	0.999995	666	0	0.0052468	0.67184	0.67016	0.949555	614	0	0.0052468	0.949555	enriched	0.0052468	0.67184	not_significant
NonTargeting_53	1	0.88121	0.88211	0.999995	667	0	0.1022	0.11879	0.11928	0.949555	98	0	0.1022	0.949555	enriched	0.1022	0.11879	not_significant
TAS2R19	6	0.88218	0.88158	0.999995	668	0	0.04114	0.48958	0.48693	0.949555	421	0	0.04114	0.949555	enriched	0.04114	0.48958	not_significant
SLC6A5	6	0.88252	0.88202	0.999995	669	0	-0.018252	0.83044	0.82903	0.992405	751	0	-0.018252	0.992405	enriched	-0.018252	0.83044	not_significant
GRIK4	6	0.88322	0.88277	0.999995	670	0	0.015872	0.34505	0.34528	0.949555	293	1	0.015872	0.949555	enriched	0.015872	0.34505	not_significant
FOSB	6	0.88391	0.88349	0.999995	671	0	0.045651	0.24139	0.25524	0.949555	199	1	0.045651	0.949555	enriched	0.045651	0.24139	not_significant
INSR	6	0.88562	0.88534	0.999995	672	0	0.010219	0.91271	0.91284	0.999995	775	0	0.010219	0.999995	enriched	0.010219	0.91271	not_significant
ATM	6	0.88596	0.88566	0.999995	673	0	0.017663	0.73752	0.73612	0.949555	683	0	0.017663	0.949555	enriched	0.017663	0.73752	not_significant
KCNK1	6	0.88629	0.88599	0.999995	674	0	0.021275	0.30785	0.31194	0.949555	256	1	0.021275	0.949555	enriched	0.021275	0.30785	not_significant
PIK3CA	6	0.88663	0.88624	0.999995	675	0	0.013881	0.3764	0.37468	0.949555	320	1	0.013881	0.949555	enriched	0.013881	0.3764	not_significant
CACNA2A	6	0.88764	0.88737	0.999995	676	0	-0.0055716	0.6847	0.68269	0.949555	631	0	-0.0055716	0.949555	enriched	-0.0055716	0.6847	not_significant
GRIA1	6	0.88797	0.88767	0.999995	677	0	-0.013568	0.44555	0.44319	0.949555	380	0	-0.013568	0.949555	enriched	-0.013568	0.44555	not_significant
OR19A1	6	0.88864	0.88834	0.999995	678	0	0.03612	0.34068	0.34126	0.949555	290	1	0.03612	0.949555	enriched	0.03612	0.34068	not_significant
NonTargeting_498	1	0.88879	0.88976	0.999995	679	0	0.10182	0.11121	0.11191	0.949555	97	0	0.10182	0.949555	enriched	0.10182	0.11121	not_significant
PIK3CB	6	0.88897	0.88871	0.999995	680	0	0.04967	0.21132	0.23069	0.949555	174	1	0.04967	0.949555	enriched	0.04967	0.21132	not_significant
NonTargeting_106	1	0.88914	0.89003	0.999995	681	0	0.084881	0.11086	0.11164	0.949555	96	0	0.084881	0.949555	enriched	0.084881	0.11086	not_significant
NonTargeting_473	1	0.88948	0.89053	0.999995	682	0	0.10654	0.11052	0.11123	0.949555	95	0	0.10654	0.949555	enriched	0.10654	0.11052	not_significant
SHP2	6	0.88963	0.88941	0.999995	683	0	-0.038367	0.4655	0.46304	0.949555	400	0	-0.038367	0.949555	enriched	-0.038367	0.4655	not_significant
NonTargeting_383	1	0.89052	0.89137	0.999995	684	0	0.10897	0.10948	0.11031	0.949555	94	0	0.10897	0.949555	enriched	0.10897	0.10948	not_significant
TAS2R40	6	0.89062	0.8902	0.999995	685	0	-0.0096135	0.72009	0.71899	0.949555	670	0	-0.0096135	0.949555	enriched	-0.0096135	0.72009	not_significant
AKT2	6	0.8916	0.89119	0.999995	686	0	0.060677	0.2248	0.24102	0.949555	184	1	0.060677	0.949555	enriched	0.060677	0.2248	not_significant
NonTargeting_312	1	0.8919	0.89288	0.999995	687	0	0.099977	0.1081	0.10881	0.949555	93	0	0.099977	0.949555	enriched	0.099977	0.1081	not_significant
OR4A1	6	0.89224	0.89194	0.999995	688	0	0.031117	0.74622	0.7446	0.949555	690	0	0.031117	0.949555	enriched	0.031117	0.74622	not_significant
SCN11A	6	0.89353	0.89335	0.999995	689	0	0.0020345	0.85887	0.85785	0.999995	763	0	0.0020345	0.999995	enriched	0.0020345	0.85887	not_significant
NonTargeting_222	1	0.89466	0.89569	0.999995	690	0	0.10427	0.10534	0.10595	0.949555	92	0	0.10427	0.949555	enriched	0.10427	0.10534	not_significant
ERBB3	6	0.8948	0.89457	0.999995	691	0	0.040943	0.52735	0.5249	0.949555	457	0	0.040943	0.949555	enriched	0.040943	0.52735	not_significant
NonTargeting_368	1	0.89603	0.89706	0.999995	692	0	0.10878	0.10397	0.10453	0.949555	91	0	0.10878	0.949555	enriched	0.10878	0.10397	not_significant
SCN4A	6	0.89606	0.89585	0.999995	693	0	0.048453	0.067735	0.11347	0.949555	52	2	0.048453	0.949555	enriched	0.048453	0.067735	not_significant
CDKN1A	6	0.89638	0.89616	0.999995	694	0	0.051603	0.76661	0.76512	0.949555	718	0	0.051603	0.949555	enriched	0.051603	0.76661	not_significant
KCNK3	6	0.89731	0.89723	0.999995	695	0	0.069752	0.32741	0.32912	0.949555	273	1	0.069752	0.949555	enriched	0.069752	0.32741	not_significant
NonTargeting_323	1	0.89741	0.89839	0.999995	696	0	0.098504	0.10259	0.10323	0.949555	90	0	0.098504	0.949555	enriched	0.098504	0.10259	not_significant
RAD51	6	0.89762	0.89754	0.999995	697	0	-0.0052511	0.92003	0.92035	0.999995	778	0	-0.0052511	0.999995	enriched	-0.0052511	0.92003	not_significant
NonTargeting_467	1	0.89776	0.89873	0.999995	698	0	0.11349	0.10224	0.10282	0.949555	89	0	0.11349	0.949555	enriched	0.11349	0.10224	not_significant
ERBB2	6	0.89824	0.89805	0.999995	699	0	0.044309	0.32443	0.3263	0.949555	270	1	0.044309	0.949555	enriched	0.044309	0.32443	not_significant
NonTargeting_364	1	0.89845	0.89935	0.999995	700	0	0.10426	0.10155	0.10221	0.949555	88	0	0.10426	0.949555	enriched	0.10426	0.10155	not_significant
DRD4	6	0.89885	0.89869	0.999995	701	0	0.077387	0.5082	0.50585	0.949555	438	0	0.077387	0.949555	enriched	0.077387	0.5082	not_significant
STAT1	6	0.89947	0.8993	0.999995	702	0	-0.020769	0.89669	0.89646	0.999995	772	0	-0.020769	0.999995	enriched	-0.020769	0.89669	not_significant
NonTargeting_347	1	0.89983	0.9007	0.999995	703	0	0.11394	0.10017	0.10082	0.949555	87	0	0.11394	0.949555	enriched	0.11394	0.10017	not_significant
TSC2	6	0.90007	0.89997	0.999995	704	0	0.021153	0.60364	0.60191	0.949555	550	0	0.021153	0.949555	enriched	0.021153	0.60364	not_significant
OR1A2	6	0.90038	0.90024	0.999995	705	0	-0.010501	0.85143	0.85047	0.999995	760	0	-0.010501	0.999995	enriched	-0.010501	0.85143	not_significant
CDKN2A	6	0.90068	0.90052	0.999995	706	0	-0.0051712	0.3002	0.30523	0.949555	250	1	-0.0051712	0.949555	enriched	-0.0051712	0.3002	not_significant
NonTargeting_152	1	0.90121	0.90199	0.999995	707	0	0.097806	0.098793	0.099378	0.949555	86	0	0.097806	0.949555	enriched	0.097806	0.098793	not_significant
NF1	6	0.90158	0.90153	0.999995	708	0	0.025001	0.53832	0.536	0.949555	470	0	0.025001	0.949555	enriched	0.025001	0.53832	not_significant
NonTargeting_295	1	0.90224	0.90306	0.999995	709	0	0.1021	0.097759	0.098157	0.949555	85	0	0.1021	0.949555	enriched	0.1021	0.097759	not_significant
MSH6	6	0.90248	0.9026	0.999995	710	0	0.016741	0.56586	0.56427	0.949555	504	0	0.016741	0.949555	enriched	0.016741	0.56586	not_significant
CACNA1A	6	0.90278	0.90289	0.999995	711	0	0.029575	0.65172	0.64993	0.949555	592	0	0.029575	0.949555	enriched	0.029575	0.65172	not_significant
NonTargeting_404	1	0.90328	0.90399	0.999995	712	0	0.11166	0.096724	0.097006	0.949555	84	0	0.11166	0.949555	enriched	0.11166	0.096724	not_significant
GABRA3	6	0.90337	0.90351	0.999995	713	0	0.005921	0.87758	0.87693	0.999995	766	0	0.005921	0.999995	enriched	0.005921	0.87758	not_significant
NonTargeting_129	1	0.90362	0.90437	0.999995	714	0	0.1208	0.096379	0.096622	0.949555	83	0	0.1208	0.949555	enriched	0.1208	0.096379	not_significant
TAS2R2	6	0.90366	0.90386	0.999995	715	0	0.015615	0.4158	0.41362	0.949555	348	0	0.015615	0.949555	enriched	0.015615	0.4158	not_significant
NonTargeting_439	1	0.90431	0.90509	0.999995	716	0	0.1118	0.09569	0.096129	0.949555	82	0	0.1118	0.949555	enriched	0.1118	0.09569	not_significant
SLC22A24	6	0.90483	0.9052	0.999995	717	0	0.034025	0.62787	0.62645	0.949555	572	0	0.034025	0.949555	enriched	0.034025	0.62787	not_significant
NonTargeting_281	1	0.90534	0.9061	0.999995	718	0	0.11205	0.094655	0.095165	0.949555	81	0	0.11205	0.949555	enriched	0.11205	0.094655	not_significant
NonTargeting_389	1	0.90603	0.90676	0.999995	719	0	0.10967	0.093966	0.094397	0.949555	80	0	0.10967	0.949555	enriched	0.10967	0.093966	not_significant
NonTargeting_330	1	0.90672	0.9074	0.999995	720	0	0.10338	0.093276	0.093629	0.949555	79	0	0.10338	0.949555	enriched	0.10338	0.093276	not_significant
TAS2R43	6	0.90686	0.90742	0.999995	721	0	0.025676	0.75913	0.75744	0.949555	705	0	0.025676	0.949555	enriched	0.025676	0.75913	not_significant
NonTargeting_20	1	0.90741	0.9082	0.999995	722	0	0.10648	0.092586	0.092891	0.949555	78	0	0.10648	0.949555	enriched	0.10648	0.092586	not_significant
STAT3	6	0.90743	0.90801	0.999995	723	0	0.026132	0.78677	0.78507	0.952121	741	0	0.026132	0.952121	enriched	0.026132	0.78677	not_significant
NonTargeting_33	1	0.9081	0.90873	0.999995	724	0	0.11234	0.091897	0.092251	0.949555	77	0	0.11234	0.949555	enriched	0.11234	0.091897	not_significant
NonTargeting_57	1	0.90845	0.90906	0.999995	725	0	0.11166	0.091552	0.091808	0.949555	76	0	0.11166	0.949555	enriched	0.11166	0.091552	not_significant
SLC6A2	6	0.90884	0.90929	0.999995	726	0	0.056629	0.32294	0.32488	0.949555	269	1	0.056629	0.949555	enriched	0.056629	0.32294	not_significant
NonTargeting_14	1	0.90914	0.90974	0.999995	727	0	0.10574	0.090862	0.091227	0.949555	75	0	0.10574	0.949555	enriched	0.10574	0.090862	not_significant
NonTargeting_398	1	0.90948	0.91003	0.999995	728	0	0.11648	0.090517	0.090794	0.949555	74	0	0.11648	0.949555	enriched	0.11648	0.090517	not_significant
RELA	6	0.90968	0.91004	0.999995	729	0	-9.8201e-05	0.94291	0.94242	0.999995	788	0	-9.8201e-05	0.999995	enriched	-9.8201e-05	0.94291	not_significant
NonTargeting_142	1	0.91121	0.91173	0.999995	730	0	0.11498	0.088793	0.088934	0.949555	73	0	0.11498	0.949555	enriched	0.11498	0.088793	not_significant
NonTargeting_481	1	0.91155	0.91202	0.999995	731	0	0.12899	0.088448	0.088579	0.949555	72	0	0.12899	0.949555	enriched	0.12899	0.088448	not_significant
BRCA1	6	0.91162	0.91171	0.999995	732	0	0.0096489	0.96006	0.95961	0.999995	790	0	0.0096489	0.999995	enriched	0.0096489	0.96006	not_significant
PARP1	6	0.91298	0.91316	0.999995	733	0	0.022815	0.21471	0.23328	0.949555	177	1	0.022815	0.949555	enriched	0.022815	0.21471	not_significant
NonTargeting_232	1	0.91328	0.91373	0.999995	734	0	0.11486	0.086724	0.086955	0.949555	71	0	0.11486	0.949555	enriched	0.11486	0.086724	not_significant
OR11A1	6	0.91352	0.91384	0.999995	735	0	0.024508	0.29866	0.30388	0.949555	246	1	0.024508	0.949555	enriched	0.024508	0.29866	not_significant
OR12A1	6	0.91379	0.91403	0.999995	736	0	0.054907	0.23313	0.24834	0.949555	191	1	0.054907	0.949555	enriched	0.054907	0.23313	not_significant
FOS	6	0.91405	0.91434	0.999995	737	0	0.064941	0.28626	0.29309	0.949555	237	1	0.064941	0.949555	enriched	0.064941	0.28626	not_significant
NonTargeting_390	1	0.91638	0.91679	0.999995	738	0	0.1128	0.083621	0.084169	0.949555	70	0	0.1128	0.949555	enriched	0.1128	0.083621	not_significant
SOCS3	6	0.91696	0.91729	0.999995	739	0	-0.00051249	0.89289	0.89265	0.999995	771	0	-0.00051249	0.999995	enriched	-0.00051249	0.89289	not_significant
SLC22A12	6	0.91748	0.91774	0.999995	740	0	0.082581	0.45933	0.45697	0.949555	393	0	0.082581	0.949555	enriched	0.082581	0.45933	not_significant
MAP2K1	6	0.91851	0.91871	0.999995	741	0	0.025077	0.19764	0.21986	0.949555	157	1	0.025077	0.949555	enriched	0.025077	0.19764	not_significant
KCNJ11	6	0.91902	0.91922	0.999995	742	0	-0.02263	0.77569	0.77388	0.949555	735	0	-0.02263	0.949555	enriched	-0.02263	0.77569	not_significant
OR17A1	6	0.92028	0.92059	0.999995	743	0	0.056523	0.29712	0.30257	0.949555	242	1	0.056523	0.949555	enriched	0.056523	0.29712	not_significant
KCNK7	6	0.92053	0.92082	0.999995	744	0	0.035352	0.6619	0.66009	0.949555	606	0	0.035352	0.949555	enriched	0.035352	0.6619	not_significant
HTR3D	6	0.92078	0.921	0.999995	745	0	-0.02057	0.97516	0.97483	0.999995	791	0	-0.02057	0.999995	enriched	-0.02057	0.97516	not_significant
PAK2	6	0.92128	0.9215	0.999995	746	0	0.010297	0.40916	0.40739	0.949555	343	0	0.010297	0.949555	enriched	0.010297	0.40916	not_significant
OR18A2	6	0.92153	0.9218	0.999995	747	0	0.020012	0.30174	0.30645	0.949555	252	1	0.020012	0.949555	enriched	0.020012	0.30174	not_significant
NonTargeting_100	1	0.92155	0.922	0.999995	748	0	0.12167	0.078448	0.079021	0.949555	69	1	0.12167	0.949555	enriched	0.12167	0.078448	not_significant
TAS2R46	6	0.92252	0.92282	0.999995	749	0	0.019954	0.53066	0.52821	0.949555	460	0	0.019954	0.949555	enriched	0.019954	0.53066	not_significant
SLC22A18	6	0.92325	0.92359	0.999995	750	0	0.030024	0.061635	0.10501	0.949555	46	2	0.030024	0.949555	enriched	0.030024	0.061635	not_significant
SLC6A18	6	0.92422	0.92465	0.999995	751	0	0.054723	0.39433	0.39314	0.949555	336	1	0.054723	0.949555	enriched	0.054723	0.39433	not_significant
NOTCH1	6	0.92589	0.9263	0.999995	752	0	0.028624	0.4978	0.4953	0.949555	428	0	0.028624	0.949555	enriched	0.028624	0.4978	not_significant
IGF1R	6	0.9266	0.92694	0.999995	753	0	0.032525	0.30937	0.31345	0.949555	260	1	0.032525	0.949555	enriched	0.032525	0.30937	not_significant
NonTargeting_365	1	0.92672	0.92719	0.999995	754	0	0.12276	0.073276	0.073794	0.949555	67	1	0.12276	0.949555	enriched	0.12276	0.073276	not_significant
NonTargeting_303	1	0.92707	0.92753	0.999995	755	0	0.122	0.072931	0.073449	0.949555	66	1	0.122	0.949555	enriched	0.122	0.072931	not_significant
MAP3K1	6	0.9273	0.92754	0.999995	756	0	0.021476	0.81529	0.81398	0.978296	748	0	0.021476	0.978296	enriched	0.021476	0.81529	not_significant
NonTargeting_371	1	0.92741	0.92782	0.999995	757	0	0.13407	0.072586	0.073056	0.949555	65	1	0.13407	0.949555	enriched	0.13407	0.072586	not_significant
KCNJ2	6	0.92753	0.92777	0.999995	758	0	0.011885	0.19592	0.21858	0.949555	155	1	0.011885	0.949555	enriched	0.011885	0.19592	not_significant
NonTargeting_351	1	0.92776	0.92815	0.999995	759	0	0.11806	0.072241	0.072701	0.949555	63	1	0.11806	0.949555	enriched	0.11806	0.072241	not_significant
CBL	6	0.92776	0.92801	0.999995	760	0	0.025768	0.6065	0.60488	0.949555	555	0	0.025768	0.949555	enriched	0.025768	0.6065	not_significant
NonTargeting_254	1	0.9281	0.92848	0.999995	761	0	0.13623	0.071897	0.072445	0.949555	62	1	0.13623	0.949555	enriched	0.13623	0.071897	not_significant
NonTargeting_372	1	0.92845	0.92876	0.999995	762	0	0.13126	0.071552	0.072032	0.949555	61	1	0.13126	0.949555	enriched	0.13126	0.071552	not_significant
TAS2R30	6	0.92846	0.92871	0.999995	763	0	0.068939	0.3916	0.39072	0.949555	334	1	0.068939	0.949555	enriched	0.068939	0.3916	not_significant
OR13A1	6	0.92891	0.92912	0.999995	764	0	0.026889	0.50934	0.50695	0.949555	439	0	0.026889	0.949555	enriched	0.026889	0.50934	not_significant
NonTargeting_206	1	0.92914	0.92937	0.999995	765	0	0.1339	0.070862	0.071412	0.949555	59	1	0.1339	0.949555	enriched	0.1339	0.070862	not_significant
SRC	6	0.92937	0.92944	0.999995	766	0	0.067662	0.27525	0.28394	0.949555	228	1	0.067662	0.949555	enriched	0.067662	0.27525	not_significant
YES1	6	0.92982	0.93001	0.999995	767	0	0.04403	0.80493	0.80386	0.971328	744	0	0.04403	0.971328	enriched	0.04403	0.80493	not_significant
NonTargeting_36	1	0.93017	0.93038	0.999995	768	0	0.13122	0.069828	0.070201	0.949555	58	1	0.13122	0.949555	enriched	0.13122	0.069828	not_significant
NonTargeting_31	1	0.93052	0.93079	0.999995	769	0	0.13839	0.069483	0.069837	0.949555	57	1	0.13839	0.949555	enriched	0.13839	0.069483	not_significant
LYN	6	0.93095	0.93089	0.999995	770	0	0.009124	0.8112	0.80999	0.97604	746	0	0.009124	0.97604	enriched	0.009124	0.8112	not_significant
NonTargeting_271	1	0.93121	0.93148	0.999995	771	0	0.12753	0.068793	0.069197	0.949555	54	1	0.12753	0.949555	enriched	0.12753	0.068793	not_significant
TAS2R20	6	0.93139	0.93125	0.999995	772	0	0.027266	0.84802	0.84708	0.999995	758	0	0.027266	0.999995	enriched	0.027266	0.84802	not_significant
NonTargeting_195	1	0.93224	0.93256	0.999995	773	0	0.1496	0.067759	0.068065	0.949555	53	1	0.1496	0.949555	enriched	0.1496	0.067759	not_significant
CDK6	6	0.93227	0.93209	0.999995	774	0	0.055152	0.30327	0.30766	0.949555	254	1	0.055152	0.949555	enriched	0.055152	0.30327	not_significant
MAPK3	6	0.93315	0.93292	0.999995	775	0	0.058716	0.44047	0.43816	0.949555	376	0	0.058716	0.949555	enriched	0.058716	0.44047	not_significant
NonTargeting_174	1	0.93466	0.9348	0.999995	776	0	0.11536	0.065345	0.06582	0.949555	51	1	0.11536	0.949555	enriched	0.11536	0.065345	not_significant
NonTargeting_217	1	0.935	0.9352	0.999995	777	0	0.13426	0.065	0.065456	0.949555	50	1	0.13426	0.949555	enriched	0.13426	0.065	not_significant
ABCC4	6	0.9355	0.9353	0.999995	778	0	0.0030457	0.2625	0.27369	0.949555	217	1	0.0030457	0.949555	enriched	0.0030457	0.2625	not_significant
TAS2R16	6	0.93592	0.93569	0.999995	779	0	0.052347	0.18202	0.20764	0.949555	137	1	0.052347	0.949555	enriched	0.052347	0.18202	not_significant
OR7A1	6	0.93613	0.93585	0.999995	780	0	0.074002	0.20621	0.22663	0.949555	165	1	0.074002	0.949555	enriched	0.074002	0.20621	not_significant
TAS2R15	6	0.93675	0.93649	0.999995	781	0	0.029017	0.18026	0.20633	0.949555	135	1	0.029017	0.949555	enriched	0.029017	0.18026	not_significant
NonTargeting_202	1	0.93776	0.93798	0.999995	782	0	0.14175	0.062241	0.062651	0.949555	48	1	0.14175	0.949555	enriched	0.14175	0.062241	not_significant
KCNK13	6	0.93778	0.93747	0.999995	783	0	0.0017766	0.41844	0.4161	0.949555	352	0	0.0017766	0.949555	enriched	0.0017766	0.41844	not_significant
NonTargeting_128	1	0.9381	0.93828	0.999995	784	0	0.12306	0.061897	0.062385	0.949555	47	1	0.12306	0.949555	enriched	0.12306	0.061897	not_significant
MLH1	6	0.9386	0.93815	0.999995	785	0	0.034855	0.43148	0.42908	0.949555	365	0	0.034855	0.949555	enriched	0.034855	0.43148	not_significant
NonTargeting_135	1	0.93879	0.93899	0.999995	786	0	0.14001	0.061207	0.061716	0.949555	45	1	0.14001	0.949555	enriched	0.14001	0.061207	not_significant
OR13A2	6	0.9394	0.93894	0.999995	787	0	0.046617	0.62147	0.61972	0.949555	568	0	0.046617	0.949555	enriched	0.046617	0.62147	not_significant
NonTargeting_491	1	0.93948	0.93974	0.999995	788	0	0.16053	0.060517	0.061036	0.949555	43	1	0.16053	0.949555	enriched	0.16053	0.060517	not_significant
ABCC8	6	0.9396	0.93915	0.999995	789	0	0.035371	0.70546	0.70441	0.949555	652	0	0.035371	0.949555	enriched	0.035371	0.70546	not_significant
GRIA3	6	0.94272	0.94228	0.999995	790	0	0.0031964	0.91851	0.91871	0.999995	776	0	0.0031964	0.999995	enriched	0.0031964	0.91851	not_significant
KCNJ12	6	0.9431	0.94264	0.999995	791	0	-0.0021672	0.49546	0.49282	0.949555	426	0	-0.0021672	0.949555	enriched	-0.0021672	0.49546	not_significant
NonTargeting_262	1	0.94328	0.94342	0.999995	792	0	0.13862	0.056724	0.056843	0.949555	42	1	0.13862	0.949555	enriched	0.13862	0.056724	not_significant
ABCC2	6	0.94329	0.94275	0.999995	793	0	0.018783	0.84673	0.84591	0.999995	757	0	0.018783	0.999995	enriched	0.018783	0.84673	not_significant
NonTargeting_277	1	0.94431	0.94449	0.999995	794	0	0.15956	0.05569	0.055868	0.949555	41	1	0.15956	0.949555	enriched	0.15956	0.05569	not_significant
KCNJ4	6	0.94534	0.94484	0.999995	795	0	0.021265	0.39976	0.39815	0.949555	338	0	0.021265	0.949555	enriched	0.021265	0.39976	not_significant
HTR6	6	0.94571	0.94523	0.999995	796	0	0.010213	0.77149	0.77009	0.949555	726	0	0.010213	0.949555	enriched	0.010213	0.77149	not_significant
KIT	6	0.94589	0.94545	0.999995	797	0	0.073074	0.24957	0.26206	0.949555	206	1	0.073074	0.949555	enriched	0.073074	0.24957	not_significant
TAS2R32	6	0.94608	0.94552	0.999995	798	0	0.048321	0.53396	0.53156	0.949555	464	0	0.048321	0.949555	enriched	0.048321	0.53396	not_significant
KCNJ13	6	0.94769	0.9472	0.999995	799	0	0.047053	0.45809	0.45573	0.949555	390	0	0.047053	0.949555	enriched	0.047053	0.45809	not_significant
NonTargeting_291	1	0.94845	0.94866	0.999995	800	0	0.15096	0.051552	0.051852	0.949555	40	1	0.15096	0.949555	enriched	0.15096	0.051552	not_significant
KCNK8	6	0.94857	0.9481	0.999995	801	0	0.042856	0.55226	0.55025	0.949555	486	0	0.042856	0.949555	enriched	0.042856	0.55226	not_significant
NonTargeting_227	1	0.94879	0.94906	0.999995	802	0	0.14075	0.051207	0.051439	0.949555	39	1	0.14075	0.949555	enriched	0.14075	0.051207	not_significant
HTR2C	6	0.94909	0.94873	0.999995	803	0	0.089263	0.068868	0.11545	0.949555	55	2	0.089263	0.949555	enriched	0.089263	0.068868	not_significant
NonTargeting_308	1	0.94914	0.9495	0.999995	804	0	0.15173	0.050862	0.051094	0.949555	37	1	0.15173	0.949555	enriched	0.15173	0.050862	not_significant
HTR1D	6	0.94926	0.94896	0.999995	805	0	0.055922	0.38057	0.37902	0.949555	324	1	0.055922	0.949555	enriched	0.055922	0.38057	not_significant
OPRL1	6	0.94978	0.94948	0.999995	806	0	0.011636	0.70991	0.70863	0.949555	657	0	0.011636	0.949555	enriched	0.011636	0.70991	not_significant
SLC22A13	6	0.95012	0.94982	0.999995	807	0	0.04988	0.41712	0.41492	0.949555	349	0	0.04988	0.949555	enriched	0.04988	0.41712	not_significant
OR9A2	6	0.95029	0.95003	0.999995	808	0	0.05421	0.03912	0.070988	0.949555	22	2	0.05421	0.949555	enriched	0.05421	0.03912	not_significant
NonTargeting_233	1	0.95086	0.95124	0.999995	809	0	0.14796	0.049138	0.04948	0.949555	36	1	0.14796	0.949555	enriched	0.14796	0.049138	not_significant
STAT5A	6	0.95146	0.95115	0.999995	810	0	0.042986	0.38886	0.38799	0.949555	331	1	0.042986	0.949555	enriched	0.042986	0.38886	not_significant
CFL1	6	0.95212	0.95179	0.999995	811	0	0.030666	0.59592	0.59435	0.949555	542	0	0.030666	0.949555	enriched	0.030666	0.59592	not_significant
NonTargeting_483	1	0.95259	0.95299	0.999995	812	0	0.15146	0.047414	0.047728	0.949555	35	1	0.15146	0.949555	enriched	0.15146	0.047414	not_significant
OR10A2	6	0.95501	0.95472	0.999995	813	0	0.0019159	0.7745	0.77276	0.949555	733	0	0.0019159	0.949555	enriched	0.0019159	0.7745	not_significant
ERCC1	6	0.95516	0.95482	0.999995	814	0	0.021579	0.88831	0.88799	0.999995	768	0	0.021579	0.999995	enriched	0.021579	0.88831	not_significant
TAS2R38	6	0.95532	0.955	0.999995	815	0	0.024717	0.52178	0.51922	0.949555	450	0	0.024717	0.949555	enriched	0.024717	0.52178	not_significant
GRIK1	6	0.95547	0.95517	0.999995	816	0	0.050218	0.41049	0.40875	0.949555	344	0	0.050218	0.949555	enriched	0.050218	0.41049	not_significant
NonTargeting_311	1	0.95638	0.95689	0.999995	817	0	0.14291	0.043621	0.04382	0.949555	32	1	0.14291	0.949555	enriched	0.14291	0.043621	not_significant
HTR3E	6	0.9567	0.95643	0.999995	818	0	0.0097772	0.87246	0.87145	0.999995	765	0	0.0097772	0.999995	enriched	0.0097772	0.87246	not_significant
JUN	6	0.957	0.95668	0.999995	819	0	0.045949	0.069437	0.11615	0.949555	56	2	0.045949	0.949555	enriched	0.045949	0.069437	not_significant
NonTargeting_18	1	0.95707	0.95762	0.999995	820	0	0.15543	0.042931	0.043062	0.949555	31	1	0.15543	0.949555	enriched	0.15543	0.042931	not_significant
KCNK10	6	0.95715	0.95684	0.999995	821	0	0.035739	0.18551	0.21036	0.949555	143	1	0.035739	0.949555	enriched	0.035739	0.18551	not_significant
NonTargeting_201	1	0.95741	0.95791	0.999995	822	0	0.1535	0.042586	0.042707	0.949555	30	1	0.1535	0.949555	enriched	0.1535	0.042586	not_significant
